ARO Accession	CVTERM ID	Model Sequence ID	Model ID	Model Name	ARO Name	Protein Accession	DNA Accession	AMR Gene Family	Drug Class	Resistance Mechanism	CARD Short Name
ARO:3003574	40184	4644	2251	LpxC	LpxC	AJF83452.1	CP010781.1	Acinetobacter mutant Lpx gene conferring resistance to colistin	peptide antibiotic	antibiotic target alteration	LpxC
ARO:3003575	40185	4643	2252	LpxD	LpxD	AJF82051.1	CP010781.1	Acinetobacter mutant Lpx gene conferring resistance to colistin	peptide antibiotic	antibiotic target alteration	LpxD
ARO:3002482	38882	4688	1601	LRA-1	LRA-1	ACH58980.1	EU408346.1	class A LRA beta-lactamase	cephalosporin;penam	antibiotic inactivation	LRA-1
ARO:3002489	38889	4657	2119	LRA-10	LRA-10	ACH58999.1	EU408357.1	class C LRA beta-lactamase	cephalosporin;penam	antibiotic inactivation	LRA-10
ARO:3002511	38911	1445	13	LRA-12	LRA-12	ACH58990.1	EU408351.1	subclass B3 LRA beta-lactamase	cephalosporin;penam	antibiotic inactivation	LRA-12
ARO:3002484	38884	4671	1912	LRA-13	LRA-13	ACH58991.1	EU408352.1	class C LRA beta-lactamase;class D LRA beta-lactamase	cephalosporin;penam	antibiotic inactivation	LRA-13
ARO:3002512	38912	4751	883	LRA-17	LRA-17	ACH58994.1	EU408354.1	subclass B3 LRA beta-lactamase	cephalosporin;penam	antibiotic inactivation	LRA-17
ARO:3002492	38892	1673	739	LRA-18	LRA-18	ACH58997.1	EU408355.1	class C LRA beta-lactamase	cephalosporin;penam	antibiotic inactivation	LRA-18
ARO:3002513	38913	1748	1462	LRA-19	LRA-19	ACH59005.1	EU408359.1	subclass B3 LRA beta-lactamase	cephalosporin;penam	antibiotic inactivation	LRA-19
ARO:3002485	38885	4713	1324	LRA-2	LRA-2	ACH58985.1	EU408347.1	subclass B3 LRA beta-lactamase	cephalosporin;penam	antibiotic inactivation	LRA-2
ARO:3002510	38910	1917	2055	LRA-3	LRA-3	ACH58987.1	EU408348.1	subclass B3 LRA beta-lactamase	cephalosporin;penam	antibiotic inactivation	LRA-3
ARO:3002483	38883	4540	451	LRA-5	LRA-5	ACH59002.1	EU408358.1	class A LRA beta-lactamase	cephalosporin;penam	antibiotic inactivation	LRA-5
ARO:3002486	38886	3698	2121	LRA-7	LRA-7	ACH58998.1	EU408356.1	subclass B3 LRA beta-lactamase	cephalosporin;penam	antibiotic inactivation	LRA-7
ARO:3002487	38887	858	718	LRA-8	LRA-8	ACH58988.1	EU408349.1	subclass B3 LRA beta-lactamase	cephalosporin;penam	antibiotic inactivation	LRA-8
ARO:3002488	38888	4459	118	LRA-9	LRA-9	ACH58989.1	EU408350.1	subclass B3 LRA beta-lactamase	cephalosporin;penam	antibiotic inactivation	LRA-9
ARO:3006941	45403	7127	4752	LRG-1	LRG-1	WP_063860827.1	NG_049283.1	LRG beta-lactamase	cephalosporin	antibiotic inactivation	LRG-1
ARO:3000300	36439	5171	1298	lsaA	lsaA	AAO43110.1	AY225127.1	lsa-type ABC-F protein	lincosamide antibiotic;pleuromutilin antibiotic;streptogramin A antibiotic;streptogramin B antibiotic;streptogramin antibiotic	antibiotic target protection	lsaA
ARO:3003111	39687	5173	1161	lsaB	lsaB	CAE18141.1	AJ579365.1	lsa-type ABC-F protein	lincosamide antibiotic;pleuromutilin antibiotic;streptogramin antibiotic	antibiotic target protection	lsaB
ARO:3003112	39688	76	1748	lsaC	lsaC	AEA37904.1	HM990671.1	lsa-type ABC-F protein	lincosamide antibiotic;pleuromutilin antibiotic;streptogramin antibiotic	antibiotic target protection	lsaC
ARO:3005121	43337	6160	3847	lsaD	lsaD	AXF35727.1	MH473150.1	lsa-type ABC-F protein	lincosamide antibiotic;pleuromutilin antibiotic;streptogramin A antibiotic;streptogramin antibiotic	antibiotic target protection	lsaD
ARO:3003206	39790	5177	264	lsaE	lsaE	AAL05554.1	AF408195.1	lsa-type ABC-F protein	lincosamide antibiotic;pleuromutilin antibiotic;streptogramin antibiotic	antibiotic target protection	lsaE
ARO:3006942	45404	7128	4753	LUS-1	LUS-1	WP_041881964.1	NG_055472.1	LUS beta-lactamase	carbapenem;cephalosporin	antibiotic inactivation	LUS-1
ARO:3006943	45405	7129	4754	LUT-1	LUT-1	WP_010798607.1	NG_049284.1	LUT beta-lactamase	cephalosporin	antibiotic inactivation	LUT-1
ARO:3006944	45406	7130	4755	LUT-2	LUT-2	WP_063860828.1	NG_049285.1	LUT beta-lactamase	cephalosporin	antibiotic inactivation	LUT-2
ARO:3006945	45407	7131	4756	LUT-3	LUT-3	WP_063860829.1	NG_049286.1	LUT beta-lactamase	cephalosporin	antibiotic inactivation	LUT-3
ARO:3006946	45408	7132	4757	LUT-4	LUT-4	WP_063860830.1	NG_049287.1	LUT beta-lactamase	cephalosporin	antibiotic inactivation	LUT-4
ARO:3006947	45409	7133	4758	LUT-5	LUT-5	WP_063860831.1	NG_049288.1	LUT beta-lactamase	cephalosporin	antibiotic inactivation	LUT-5
ARO:3006948	45410	7134	4759	LUT-6	LUT-6	WP_063860832.1	NG_049289.1	LUT beta-lactamase	cephalosporin	antibiotic inactivation	LUT-6
ARO:3007180	45919	8480	5799	MAB	MAB	ALP44181.1	KT159981.2	class A Mycobacterium abscessus beta-lactamase	cephalosporin;penam;penem	antibiotic inactivation	MAB
ARO:3000533	36672	578	1680	macA	macA	AAV85981.1	AY768531.1	ATP-binding cassette (ABC) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux	macA
ARO:3000535	36674	539	487	macB	macB	AAV85982.1	AY768532.1	ATP-binding cassette (ABC) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux	macB
ARO:3006949	45411	7135	4760	MAL-1	MAL-1	WP_063860833.1	NG_049290.1	MAL beta-lactamase	carbapenem	antibiotic inactivation	MAL-1
ARO:3006950	45412	7136	4761	MAL-2	MAL-2	WP_063860834.1	NG_049291.1	MAL beta-lactamase	carbapenem	antibiotic inactivation	MAL-2
ARO:3000263	36402	5219	1922	marA	marA	BAA15221.2	AP009048.1	General Bacterial Porin with reduced permeability to beta-lactams;resistance-nodulation-cell division (RND) antibiotic efflux pump	carbapenem;cephalosporin;cephamycin;disinfecting agents and antiseptics;fluoroquinolone antibiotic;glycylcycline;monobactam;penam;penem;phenicol antibiotic;rifamycin antibiotic;tetracycline antibiotic	antibiotic efflux;reduced permeability to antibiotic	marA
ARO:3006951	45413	8101	4762	MBL1b	MBL1b	WP_063860835.1	NG_049292.1	MBL beta-lactamase	carbapenem	antibiotic inactivation	MBL1b
ARO:3007137	45718	8479	5798	mcr-10.1	mcr-10.1	QDO66747.1	MN179494.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	mcr-10.1
ARO:3003689	40335	3390	2203	MCR-1.1	MCR-1.1	AKF16168.1	KP347127.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-1.1
ARO:3004506	42214	5335	3134	MCR-1.10	MCR-1.10	ASK49940.1	MF176238.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-1.10
ARO:3004688	42740	5573	3387	MCR-1.11	MCR-1.11	ATM29809.1	KY853650.2	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-1.11
ARO:3004689	42741	5574	3388	MCR-1.12	MCR-1.12	BBB21811.1	LC337668.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-1.12
ARO:3004690	42742	5575	3389	MCR-1.13	MCR-1.13	AVM85874.1	MG384739.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-1.13
ARO:3004194	41358	4479	2838	MCR-1.2	MCR-1.2	ANR95875.1	KX236309.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-1.2
ARO:3004514	42223	5324	3142	MCR-1.3	MCR-1.3	ANJ15621.1	KU934208.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-1.3
ARO:3007070	45632	8433	5766	MCR-1.33	MCR-1.33	UGY30527.1	OL624718.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-1.33
ARO:3004515	42224	5323	3143	MCR-1.4	MCR-1.4	APM87143.1	KY041856.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-1.4
ARO:3004685	42737	5570	3384	MCR-1.5	MCR-1.5	APM84488.1	KY283125.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-1.5
ARO:3004513	42222	5326	3141	MCR-1.6	MCR-1.6	AQK48217.1	KY352406.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-1.6
ARO:3004686	42738	5571	3385	MCR-1.7	MCR-1.7	AQQ11622.1	KY488488.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-1.7
ARO:3004687	42739	5572	3386	MCR-1.8	MCR-1.8	AQY61516.1	KY683842.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-1.8
ARO:3004507	42216	5334	3135	MCR-1.9	MCR-1.9	AVA31022.1	KY780959.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-1.9
ARO:3004110	41231	5514	2778	MCR-2.1	MCR-2.1	SBV31106.1	LT598652.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-2.1
ARO:3004502	42208	5339	3130	MCR-2.2	MCR-2.2	ASK49941.1	MF176239.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-2.2
ARO:3004139	41267	4121	2795	MCR-3.1	MCR-3.1	ASF81896.1	KY924928.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-3.1
ARO:3004504	42212	5337	3132	MCR-3.10	MCR-3.10	ATQ63376.1	MG214531.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-3.10
ARO:3004500	42205	5342	3128	MCR-3.11	MCR-3.11	AUN87920.1	MG489958.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-3.11
ARO:3004693	42745	5578	3391	MCR-3.12	MCR-3.12	AVZ47168.1	MG564491.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-3.12
ARO:3004511	42220	5328	3139	MCR-3.2	MCR-3.2	OYN70668.1	NMWW01000143.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-3.2
ARO:3004662	42705	5546	3363	MCR-3.3	MCR-3.3	ASU10319.1	MF495680.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-3.3
ARO:3004691	42743	5576	3390	MCR-3.4	MCR-3.4	SBZ31568.1	FLXA01000011.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-3.4
ARO:3005221	43577	6306	3943	mcr-3.41	mcr-3.41	MBA2799562.1	JACEGL010000001.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	mcr-3.41
ARO:3004505	42213	5577	3133	MCR-3.5	MCR-3.5	ASU04896.1	MF489760.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-3.5
ARO:3004503	42210	5338	3131	MCR-3.6	MCR-3.6	AST36140.1	MF598076.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-3.6
ARO:3004510	42219	5329	3138	MCR-3.7	MCR-3.7	AST36141.1	MF598077.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-3.7
ARO:3004509	42218	5331	3137	MCR-3.8	MCR-3.8	AST36143.1	MF598079.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-3.8
ARO:3004508	42217	5332	3136	MCR-3.9	MCR-3.9	AST36144.1	MF598080.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-3.9
ARO:3004325	41492	4477	2848	MCR-4.1	MCR-4.1	ASR73329.1	MF543359.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-4.1
ARO:3004694	42746	5579	3392	MCR-4.2	MCR-4.2	AVK94777.1	MG822663.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-4.2
ARO:3004695	42747	5580	3393	MCR-4.3	MCR-4.3	AUI38915.1	MG026621.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-4.3
ARO:3004696	42748	5581	3394	MCR-4.4	MCR-4.4	AVK94779.1	MG822665.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-4.4
ARO:3004697	42749	5582	3395	MCR-4.5	MCR-4.5	AVK94778.1	MG822664.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-4.5
ARO:3004332	41500	5583	2849	MCR-5.1	MCR-5.1	ASK40551.1	KY807920.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-5.1
ARO:3004698	42750	5584	3396	MCR-5.2	MCR-5.2	AVM85875.1	MG384740.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-5.2
ARO:3004501	42206	5341	3129	MCR-6.1	MCR-6.1	ASK49942.1	MF176240.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-6.1
ARO:3004517	42226	5003	3145	MCR-7.1	MCR-7.1	AUR80098.1	MG267386.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-7.1
ARO:3004516	42225	5002	3144	MCR-8.1	MCR-8.1	AVX52225.1	MG736312.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-8.1
ARO:3004684	42734	5569	3383	MCR-9.1	MCR-9.1	WP_001572373.1	NC_021819.1	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration	MCR-9.1
ARO:3007011	45479	8123	5727	mdeA	mdeA	WP_002289367.1	NZ_CP044221.1	major facilitator superfamily (MFS) antibiotic efflux pump	aminoglycoside antibiotic;disinfecting agents and antiseptics;fluoroquinolone antibiotic;penam;tetracycline antibiotic	antibiotic efflux	mdeA
ARO:3000789	37169	5279	429	mdsA	mdsA	AAL19306.1	AE006468.2	resistance-nodulation-cell division (RND) antibiotic efflux pump	carbapenem;cephalosporin;cephamycin;monobactam;penam;penem;phenicol antibiotic	antibiotic efflux	mdsA
ARO:3000790	37170	5454	1385	mdsB	mdsB	AAL19305.1	AE006468.2	resistance-nodulation-cell division (RND) antibiotic efflux pump	carbapenem;cephalosporin;cephamycin;monobactam;penam;penem;phenicol antibiotic	antibiotic efflux	mdsB
ARO:3000791	37171	5482	1180	mdsC	mdsC	AAL19304.1	AE006468.2	resistance-nodulation-cell division (RND) antibiotic efflux pump	carbapenem;cephalosporin;cephamycin;monobactam;penam;penem;phenicol antibiotic	antibiotic efflux	mdsC
ARO:3000792	37172	15	387	mdtA	mdtA	AAC75135.2	U00096.1	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux	mdtA
ARO:3000793	37173	215	820	mdtB	mdtB	AAC75136.1	U00096.1	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux	mdtB
ARO:3000794	37174	257	1315	mdtC	mdtC	AAC75137.1	U00096.1	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux	mdtC
ARO:3000795	37175	4673	1903	mdtE	mdtE	BAE77781.1	AP009048.1	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic;macrolide antibiotic;penam	antibiotic efflux	mdtE
ARO:3000796	37176	286	121	mdtF	mdtF	AAC76539.1	U00096.1	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic;macrolide antibiotic;penam	antibiotic efflux	mdtF
ARO:3001329	37728	4574	603	mdtG	mdtG	ABV18113.1	CP000800.1	major facilitator superfamily (MFS) antibiotic efflux pump	phosphonic acid antibiotic	antibiotic efflux	mdtG
ARO:3001216	37615	4493	375	mdtH	mdtH	AAC74149.2	U00096.1	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux	mdtH
ARO:3001327	37726	4682	1752	MdtK	MdtK	AML99881.1	CP014358.1	multidrug and toxic compound extrusion (MATE) transporter	fluoroquinolone antibiotic	antibiotic efflux	MdtK
ARO:3001214	37613	4730	1191	mdtM	mdtM	AAC77293.1	U00096.3	major facilitator superfamily (MFS) antibiotic efflux pump	disinfecting agents and antiseptics;fluoroquinolone antibiotic;lincosamide antibiotic;nucleoside antibiotic;phenicol antibiotic	antibiotic efflux	mdtM
ARO:3003548	40150	4705	1442	mdtN	mdtN	BAE78084.1	AP009048.1	major facilitator superfamily (MFS) antibiotic efflux pump	disinfecting agents and antiseptics;nucleoside antibiotic	antibiotic efflux	mdtN
ARO:3003549	40151	4664	2056	mdtO	mdtO	BAE78083.1	AP009048.1	major facilitator superfamily (MFS) antibiotic efflux pump	disinfecting agents and antiseptics;nucleoside antibiotic	antibiotic efflux	mdtO
ARO:3003550	40152	4454	45	mdtP	mdtP	BAE78082.1	AP009048.1	major facilitator superfamily (MFS) antibiotic efflux pump	disinfecting agents and antiseptics;nucleoside antibiotic	antibiotic efflux	mdtP
ARO:3000617	36911	227	1321	mecA	mecA	AGC51118.1	KC243783.1	methicillin resistant PBP2	carbapenem;cephalosporin;cephamycin;monobactam;penam	antibiotic target replacement	mecA
ARO:3003440	40024	3282	1595	mecB	mecB	BAI83385.1	AB498758.1	methicillin resistant PBP2	carbapenem;cephalosporin;cephamycin;monobactam;penam	antibiotic target replacement	mecB
ARO:3001209	37590	5248	810	mecC	mecC	CCC86795.1	FR821779.1	methicillin resistant PBP2	carbapenem;cephalosporin;cephamycin;monobactam;penam	antibiotic target replacement	mecC
ARO:3005097	43312	8358	3829	mecC-type BlaZ	mecC-type BlaZ	CBZ41939.1	FR823292.1	BlaZ beta-lactamase	penam	antibiotic inactivation	mecC-type_BlaZ
ARO:3005046	43245	6085	3790	MecC-type methicillin resistance repressor MecI	MecC-type methicillin resistance repressor MecI	CCC86797.1	FR821779.1	methicillin resistant PBP2	carbapenem;cephalosporin;cephamycin;monobactam;penam	antibiotic target replacement	MecI_rep
ARO:3004185	41338	4173	2828	mecD	mecD	AQX82857.1	KY013611.1	methicillin resistant PBP2	carbapenem;cephalosporin;cephamycin;monobactam;penam	antibiotic target replacement	mecD
ARO:3000124	36263	4247	948	mecI	mecI	BAB41258.1	BA000018.3	methicillin resistant PBP2	carbapenem;cephalosporin;cephamycin;monobactam;penam	antibiotic target replacement	mecI
ARO:3000215	36354	5486	645	mecR1	mecR1	ABQ47844.1	CP000703.1	methicillin resistant PBP2	carbapenem;cephalosporin;cephamycin;monobactam;penam	antibiotic target replacement	mecR1
ARO:3003107	39681	4728	1198	mef(B)	mef(B)	ACJ63262.1	FJ196385.1	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux	mef(B)
ARO:3003745	40401	4640	2262	mefC	mefC	BAL43360.1	AB571865.1	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux	mefC
ARO:3005089	43301	6123	3823	mef(D)	mef(D)	QHW12307.1	MN728681.1	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux	mef(D)
ARO:3000614	36908	5490	1401	mefE	mefE	AAK99775.1	AE007317.1	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux	mefE
ARO:3004659	42698	5539	3359	Mef(En2)	Mef(En2)	AAF74725.1	AF251288.1	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux	Mef(En2)
ARO:3007044	45603	8299	5745	mefF	mefF	QNR09091.1	CP046364.1	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux	mefF
ARO:3007047	45606	8301	5747	mefH	mefH	QQM99829.1	MW269960.1	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux	mefH
ARO:3007049	45608	8302	5748	mefJ	mefJ	QQA64076.1	CP065927.1	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux	mefJ
ARO:3000616	36910	5180	1231	mel	mel	AAL73129.1	AF227521.1	msr-type ABC-F protein	macrolide antibiotic;streptogramin antibiotic	antibiotic target protection	mel
ARO:3000026	36035	3623	377	mepA	mepA	AAU95768.1	AY661734.1	multidrug and toxic compound extrusion (MATE) transporter	glycylcycline;tetracycline antibiotic	antibiotic efflux	mepA
ARO:3000746	37126	5491	856	mepR	mepR	BAB56495.1	BA000017.4	multidrug and toxic compound extrusion (MATE) transporter	glycylcycline;tetracycline antibiotic	antibiotic efflux	mepR
ARO:3000377	36516	5500	440	MexA	MexA	AAG03814.1	AE004091.2	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic;carbapenem;cephalosporin;cephamycin;diaminopyrimidine antibiotic;fluoroquinolone antibiotic;macrolide antibiotic;monobactam;penam;penem;peptide antibiotic;phenicol antibiotic;sulfonamide antibiotic;tetracycline antibiotic	antibiotic efflux	MexA
ARO:3000378	36517	113	1925	MexB	MexB	AAA74437.1	L11616.1	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic;carbapenem;cephalosporin;cephamycin;diaminopyrimidine antibiotic;fluoroquinolone antibiotic;macrolide antibiotic;monobactam;penam;penem;peptide antibiotic;phenicol antibiotic;sulfonamide antibiotic;tetracycline antibiotic	antibiotic efflux	MexB
ARO:3000800	37180	52	805	MexC	MexC	AAB41956.1	U57969.1	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic;aminoglycoside antibiotic;cephalosporin;diaminopyrimidine antibiotic;fluoroquinolone antibiotic;macrolide antibiotic;penam;phenicol antibiotic;tetracycline antibiotic	antibiotic efflux	MexC
ARO:3000801	37181	335	1523	MexD	MexD	AAB41957.1	U57969.1	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic;aminoglycoside antibiotic;cephalosporin;diaminopyrimidine antibiotic;fluoroquinolone antibiotic;macrolide antibiotic;penam;phenicol antibiotic;tetracycline antibiotic	antibiotic efflux	MexD
ARO:3000803	37183	5525	1067	MexE	MexE	AAG05881.1	AE004091.2	resistance-nodulation-cell division (RND) antibiotic efflux pump	diaminopyrimidine antibiotic;fluoroquinolone antibiotic;phenicol antibiotic	antibiotic efflux	MexE
ARO:3000804	37184	5530	1300	MexF	MexF	AAG05882.1	AE004091.2	resistance-nodulation-cell division (RND) antibiotic efflux pump	diaminopyrimidine antibiotic;fluoroquinolone antibiotic;phenicol antibiotic	antibiotic efflux	MexF
ARO:3000806	37186	5202	995	MexG	MexG	AAG07592.1	AE004091.2	resistance-nodulation-cell division (RND) antibiotic efflux pump	disinfecting agents and antiseptics;fluoroquinolone antibiotic;tetracycline antibiotic	antibiotic efflux	MexG
ARO:3000807	37187	5354	1344	MexH	MexH	AAG07593.1	AE004091.2	resistance-nodulation-cell division (RND) antibiotic efflux pump	disinfecting agents and antiseptics;fluoroquinolone antibiotic;tetracycline antibiotic	antibiotic efflux	MexH
ARO:3000808	37188	5392	1647	MexI	MexI	AAG07594.1	AE004091.2	resistance-nodulation-cell division (RND) antibiotic efflux pump	disinfecting agents and antiseptics;fluoroquinolone antibiotic;tetracycline antibiotic	antibiotic efflux	MexI
ARO:3003692	40340	5274	2205	MexJ	MexJ	AAG07065.1	AE004091.2	resistance-nodulation-cell division (RND) antibiotic efflux pump	disinfecting agents and antiseptics;macrolide antibiotic;tetracycline antibiotic	antibiotic efflux	MexJ
